gene
12194
9706
6760
13647
5242
13933
5245
6548
14550
9172
6550
12829
9094
3759
3307
6122
13351
8644
6761
14703
3296
9704
10313
14548
8329
9705
520
8643
1742
6474
9430
5244
4545
13427
997
15675
6776
11577
13060
6757
5989
2286
15662
13059
12823
9464
2534
5455
6569
9428
8243
8669
14514
14531
4776
6473
6064
5709
13061
16273
6616
14445
3495
10856
4344
9703
14532
14262
11867
10855
8356
14756
9148
2815
6905
3506
253
1400
2171
6574
14346
7786
9315
14047
12834
3970
14465
5514
6003
4690
8645
4
212
6471
6000
11185
2983
9645
13648
11631
13434
2766
9425
3886
10819
12579
11588
13739
9883
6310
14869
4002
14539
9709
2822
11633
760
6470
14554
9712
6861
13426
8523
6475
4036
4793
1491
14595
12008
14182
7236
11465
14206
6180
8519
10891
12568
14342
10882
8062
8280
1988
5635
3620
14543
14312
11566
12832
7057
10836
14163
12137
13984
1629
14041
4797
8315
14549
1984
7971
3070
8522
8775
15138
1627
2937
10962
7843
6902
10279
818
12988
4104
15489
10098
10011
6785
13473
9634
2699
10575
1055
7234
5454
1570
13932
4942
15696
11830
6587
10107
1009
1504
6410
6084
14038
7790
14320
4832
14097
