gene
6633
8218
8405
6623
2349
11382
2161
4096
10924
2731
10457
12138
13909
6806
7905
4798
3252
2125
2702
1545
2779
15655
2444
894
392
6394
8301
4192
9608
1353
2256
6606
13899
5311
4317
9699
11809
4396
2149
6817
9091
9887
12976
6016
4469
3361
6617
1359
4587
4316
6099
1429
4563
10695
8806
7764
12527
12249
14149
1959
14139
924
551
10025
13721
12569
7507
5182
2123
8359
11786
7541
2284
11299
1606
11791
15067
7409
12131
15512
5621
2668
11898
3692
6305
8472
7499
6597
9662
559
8727
2232
13115
2389
3275
8767
15866
202
6846
2467
12983
4337
1352
6425
9470
4432
13906
11196
1995
8373
4471
9655
9893
12117
14906
11645
4349
3320
671
15185
16105
10423
10268
15114
1922
4146
7402
6673
4655
15467
11234
7391
11029
1144
14094
14453
8569
12385
12169
1062
4137
631
13776
4487
4683
8848
2230
14991
8503
1779
12705
3898
7588
1725
1362
635
542
16086
6123
4870
3622
4913
14741
12706
9678
5599
6565
11304
13000
8867
12017
13600
16173
3887
321
384
15622
1161
11349
961
15796
14658
11092
6754
9473
6845
6139
7496
2749
12288
1410
10433
9536
6600
1960
6225
2142
4094
13531
1780
