gene,genes,logFC,logCPM,F,PValue,FDR
1283,ATF3,1.3609244428447909,9.523502176560246,369.27204454865887,2.778399962312827e-12,3.7278879494336446e-10
14481,TRAF5,2.2441802656150545,5.165019732195628,362.7591593960763,3.1752175205359805e-12,4.1994519721603013e-10
10928,PTGS1,3.007006732344958,4.927924175619281,358.4645737916063,3.471798772975145e-12,4.5270300056625204e-10
4937,FLRT2,2.0751266538068296,7.490354875432991,356.58948026192564,3.6109980370529625e-12,4.6431416426439347e-10
5977,H2-EB1,1.7500303384737153,7.214545773554691,352.70257801695,3.920069781553515e-12,4.971507676386635e-10
9809,PCP4L1,-2.0168856308779017,5.956305884692714,350.9303205876219,4.0708174583099214e-12,5.092922706626116e-10
13326,STAB1,-1.2636737923615529,9.803928250793827,348.3268536375946,4.304276742295466e-12,5.313199210689523e-10
9407,NXN,3.4300267056044915,4.333679071464521,346.7878186744169,4.449372577362643e-12,5.420038331739914e-10
8002,MATK,1.8213482566568773,6.80907172057725,341.87696232940084,4.9505807392820396e-12,5.952269673282224e-10
10073,PID1,-1.3458476751054451,8.087502362716277,333.8637534671109,5.911364595495102e-12,7.016335054499187e-10
2148,CCL22,3.465185428545309,4.209063731223156,331.3484113749514,6.255089641606253e-12,7.330331633163378e-10
2731,CLEC10A,2.707802171373505,5.311936687604899,330.30294429632636,6.4045437354042335e-12,7.349937137115367e-10
1047,ARAP3,-1.7084458842012813,6.461257198440641,330.1234965260923,6.43059956908992e-12,7.349937137115367e-10
9878,PDIA4,1.282951371947516,8.07694041155114,329.4627383820044,6.5275778797642606e-12,7.36979463547043e-10
8973,NEURL3,-1.312281370388713,7.049132591583591,325.3505619278583,7.169530853034193e-12,7.997050197275972e-10
9480,OLFML3,-2.6738363812572485,5.271963658443371,322.94201333838646,7.578465566494055e-12,8.352551692214519e-10
2796,CLSTN1,1.8458030291939322,6.047285846859106,320.0324054804712,8.108000193198322e-12,8.831043033956479e-10
11092,RAB3IL1,1.227500541859922,8.566890578157128,315.33528738962315,9.053343028788442e-12,9.746029041921325e-10
11183,RAP2A,-1.342220794496841,7.30295597550161,314.58137624068434,9.216368765786098e-12,9.807487590074447e-10
12012,SCD2,1.2908045264587373,7.236721882878954,308.25195549120565,1.0723601910157081e-11,1.1281716645935711e-9
285,ABCC3,-1.800307315333383,6.597057516452992,307.50338870390823,1.0919570656493632e-11,1.1306379879061293e-9
1359,ATP6V0D2,1.3001903942528963,9.593175430419782,307.17456028502585,1.1006930011397821e-11,1.1306379879061293e-9
5972,H2-AA,1.6077306173843304,8.020121189178234,306.77767613968075,1.1113421570475023e-11,1.1306379879061293e-9
6842,ITPR3,-1.601320541055857,5.6932768461747045,305.42950838172925,1.1483936607025833e-11,1.1556335337809258e-9
2754,CLEC4D,-1.4814473950377338,7.783846414383299,304.04948535910444,1.1877706691037396e-11,1.1824065435013355e-9
6295,HPGDS,-1.2883363336082039,7.1134313130573386,303.46598247808294,1.204876528645154e-11,1.1866752023613655e-9
11312,RCBTB2,-1.480304919114701,7.17205822003247,302.74692205548695,1.2263398865901785e-11,1.1951004915844076e-9
13029,SORL1,-1.9201808946668366,5.371199472686677,301.63066933591864,1.2605191434255587e-11,1.2041110059006197e-9
12074,SDC4,1.34383765073553,7.793263946115353,301.59598442292986,1.261598267145821e-11,1.2041110059006197e-9
9227,NPTX1,-2.2856587631445384,6.804533557129021,300.5317147587831,1.2952221496369125e-11,1.223588434830463e-9
1353,ATP6V0A1,1.282128878181643,9.998175755462855,299.35923255106263,1.3334405766834558e-11,1.2469689756500438e-9
7689,LRRC32,3.9986279345874722,5.477201730170748,293.70913646122824,1.5363937711928556e-11,1.4223933533703457e-9
838,ANGPTL2,1.1360582216918458,8.59324690895204,290.3083394442334,1.675261880319707e-11,1.5356014344554302e-9
12150,SEMA4D,-1.2968962738473484,8.338826508821732,289.89534566589157,1.693070193603232e-11,1.5367101816057573e-9
2779,CLN5,1.3601605222762188,6.868978495927763,287.5107980773468,1.8001644671624964e-11,1.618050741455378e-9
5220,GAS6,-1.596018996623994,7.7030264610485615,286.8230133070056,1.8324592983819255e-11,1.6312411715788333e-9
1986,CASP6,1.6628479567680283,5.406685313621631,285.9554282412052,1.8741328674724536e-11,1.6524497225771406e-9
16270,ZMYND15,-1.907499402969735,4.975648957923144,284.3020870263088,1.9565440664085596e-11,1.7088382044160798e-9
7566,LIPN,3.068155366423279,4.797264814596065,283.8795603079696,1.9782557226840723e-11,1.7116534094027234e-9
3718,DGKD,-1.144983601662173,7.820686052790211,280.9746473269624,2.135099829069755e-11,1.8302550201414624e-09
6889,JUND,1.1954233615239342,7.66454841719647,280.28445923316133,2.174397256412131e-11,1.8468412660425236e-9
5113,FYN,1.2548839067875666,7.1379548997219375,272.38051987426,2.6877626865082854e-11,2.2621188137903367e-9
2290,CD74,1.4348407312352904,10.125684883068274,271.7156911586247,2.7368373098967836e-11,2.282670253605804e-9
6565,IL11RA1,1.4223366531268538,7.092938185385936,270.37045939242796,2.8392598975880043e-11,2.3469525117740843e-9
5234,GATM,1.297676675120292,7.657131366577531,269.5263589877579,2.9057333530345308e-11,2.3806441931321848e-09
3744,DHRS9,1.6612371458866755,7.735210571172665,269.08350115129446,2.9413097664088826e-11,2.3886531418783716e-9
2302,CD93,-1.7658878135799074,8.376763501368817,268.16170369848925,3.016948383787947e-11,2.4236174626302824e-9
1526,BC005537,-0.9694547789391412,10.19291854228143,267.8259282685237,3.045043969879283e-11,2.4236174626302824e-9
4983,FOSL2,1.488011031562691,7.2030032027850455,267.5429622661518,3.068950118001721e-11,2.4236174626302824e-9
12492,SLC15A3,1.0697384470501796,8.96236370747004,267.3066369141905,3.0890782090124574e-11,2.4236174626302824e-9
1467,B4GALT6,-1.210288147060607,7.895335553187161,266.3647500276993,3.170792874958101e-11,2.4668235660808484e-9
10031,PHGDH,1.6251736369287038,5.914146510810278,265.33293484289516,3.2631208505772865e-11,2.5174977362203768e-9
3794,DLG3,2.1026667564753097,4.941142439738999,262.6570427621756,3.51702715909081e-11,2.690961771806836e-9
714,ALAS1,1.1115702731106893,8.015162429483107,261.3615505119728,3.6479065282725573e-11,2.768222839241585e-9
1190,ARRB2,-1.195634458625383,7.693568335092253,260.53128955644127,3.734671924251504e-11,2.8110237946927174e-9
4842,FGD3,-1.2625134085571665,6.777563102157359,255.16383011612737,4.355144491789077e-11,3.215037901221949e-9
9830,PDCD1LG2,6.72729327711642,3.2358176186689733,254.88788383329918,4.390055937849416e-11,3.215037901221949e-9
1506,BATF3,3.3611599625277484,4.150193387571322,254.78786400827644,4.4027878550712106e-11,3.215037901221949e-9
14149,TMEM158,1.9877160142509736,4.566801275807796,254.72864433134393,4.4103457923437844e-11,3.215037901221949e-9
6413,HVCN1,1.1623382426151718,7.424490518590242,253.4141669848381,4.581933740141728e-11,3.3140267629868843e-9
11534,RIPK2,1.6040350608897709,5.434258768171246,252.77786940550993,4.667690273714589e-11,3.330324644261043e-9
5974,H2-DMA,1.7982007888779166,6.017628572199054,252.71389721642387,4.67641179254629e-11,3.330324644261043e-9
8826,NBEAL2,-1.3966797006867975,6.077370056806177,250.46774237357144,4.994612889206909e-11,3.529780620479203e-9
4946,FMNL1,-1.0702082574952267,7.94589740255496,249.26891928150752,5.174397330121923e-11,3.606710833384402e-9
12725,SLC43A2,-1.272941862119474,8.783099239207754,249.22328318611088,5.181384109312221e-11,3.606710833384402e-9
7017,KCTD12,1.4755276725672917,7.221966037004841,244.744505942363,5.921839966408397e-11,4.065659113699466e-9
4283,ELMO2,1.0559638971260472,7.711814992329592,244.50110276567827,5.965377823375047e-11,4.065659113699466e-9
7856,MAF,-1.4686538456509604,7.2285439389095,244.4617411218403,5.972452359722698e-11,4.065659113699466e-9
6194,HMGA2,-1.2564862245122728,6.81246735831833,241.15017693044007,6.602995970258172e-11,4.462082970266435e-9
2750,CLEC4A3,2.3284752480641746,6.04682053850583,240.48578427988525,6.738357019515897e-11,4.520558643962186e-9
9101,NLRP3,-1.4289896968581777,5.83322351649947,238.24338588773375,7.218869676796516e-11,4.808078810631809e-9
16320,ZYX,1.0617815949241893,8.291711757293804,237.01457081758716,7.498513626069376e-11,4.95865993929645e-9
15749,YWHAH,-0.9553964893270722,9.185085002642403,231.90219024598844,8.800824806288993e-11,5.778584117491029e-9
8405,MRC1,1.571060914506581,9.741325103736274,231.00179096056235,9.055689579647047e-11,5.875155448434466e-9
7499,LGALS3,0.9176380609923265,12.883893983362178,230.9353478414645,9.074824250660279e-11,5.875155448434466e-9
2144,CCL2,1.8228717817300266,7.172459171134025,229.8399149738743,9.396961482977679e-11,6.041463153431067e-9
7185,KLHL6,-1.8496228319340564,4.501432123434251,229.24467914611523,9.577401979913863e-11,6.115006036554658e-9
13764,TBXAS1,1.0751954539956379,8.511029146664427,228.20120571922797,9.903235072546894e-11,6.198885648813628e-9
6601,IL1RL2,3.3225844408132272,3.9079088655827348,228.17370776130298,9.911989074418192e-11,6.198885648813628e-9
3833,DMWD,-2.411563636516353,4.280649080681225,228.1713714217933,9.91273325267943e-11,6.198885648813628e-9
8203,MFSD6,-1.4437346220101523,5.711436229638625,227.97158510318832,9.976603604161057e-11,6.198885648813628e-9
2733,CLEC12A,-1.1041888731072436,8.592084801965504,226.88767363728815,1.0331319562256475e-10,6.376490433824696e-9
11417,RGL1,1.7565174360598197,5.596632287689996,225.24058874693165,1.0897911855532155e-10,6.68164688466998e-9
3023,CPE,-1.6875290438068895,4.92032278636018,223.93281552196217,1.1372807254676057e-10,6.926937471302035e-9
10814,PSAT1,1.2337394173912055,7.779499221102302,221.19009563816653,1.2446576900588786e-10,7.523612218890862e-9
13308,ST3GAL5,-1.2462072080480835,7.084338547607885,221.0245160644353,1.2514973878906813e-10,7.523612218890862e-9
8554,MSX3,9.462243809352772,3.1930061360107507,295.4510065842543,1.2828601321221383e-10,7.66239942141081e-9
7980,MARCKSL1,-2.255772571949877,4.670858325555904,219.0569346721977,1.3361045419997816e-10,7.929266570406396e-9
3244,CTSC,-1.2303734186691186,7.2255500037218905,216.8314919411019,1.4396735199232934e-10,8.488127038896149e-9
10120,PIM3,1.7661599194894653,4.954528962700694,216.48093308544452,1.4567998532768198e-10,8.488127038896149e-9
14039,TLR13,-1.0140953020738535,8.758804981564621,216.4610228175156,1.4577794331221513e-10,8.488127038896149e-9
6469,IFI30,1.0131518254437308,8.073926641160027,215.89184712088544,1.4860994761582117e-10,8.598943093920452e-9
10273,PLK2,1.0560347664652079,8.224162918375729,214.43745557440275,1.5613269967575235e-10,8.978115115516244e-9
398,ACP5,1.7407616771817092,4.856632627869534,213.71912060494617,1.6000608381303682e-10,9.144051382352438e-9
7831,LYZ2,-0.9410481714509585,13.216074164750038,212.71339030051274,1.6561263774171254e-10,9.406391412348312e-9
14789,TUBA4A,-1.5131927317353473,5.414314579305161,210.43735423583826,1.7913808457115794e-10,1.0112563335120612e-8
2382,CDK14,-1.2150297190412687,7.1579564709749555,207.02434569476725,2.018206845730204e-10,1.1323975138042562e-8
15658,WWP1,-1.3350745956440313,7.903162769585861,206.24324955113997,2.0745674255571309e-10,1.1570087485426457e-8
6623,IL31RA,7.5561932494882385,3.2480201271321296,205.66877190083497,2.1171530947567263e-10,1.1710174201034634e-8
10274,PLK3,1.788031665052246,4.934842647345075,205.56456625644518,2.1249830047243665e-10,1.1710174201034634e-8
8794,NANOS1,-1.8474263767121881,4.651132447724635,204.7611245049388,2.186461834346884e-10,1.1939194521784477e-8
9179,NOTCH4,-3.1839886131817563,3.3507972315931536,204.68571651501682,2.192334271660576e-10,1.1939194521784477e-8
10240,PLEKHA3,1.1073603624009047,6.537015534060873,201.41294362403204,2.465205118382169e-10,1.3346707009346269e-8
2765,CLIC4,0.9688733851761094,10.642385551118718,201.17244947012912,2.486721516208166e-10,1.3384923137822791e-8
2263,CD36,0.8709189998549158,12.318787759170265,200.43624015240394,2.5539167625438326e-10,1.3667145310769249e-8
8231,MICAL2,1.2054685450505251,6.776954821459348,199.28086094139007,2.663541548876242e-10,1.4111151332165414e-8
6738,IQGAP3,-1.292317535632055,6.096537719717607,199.24148205175078,2.6673703641487877e-10,1.4111151332165414e-8
2665,CIITA,2.4732650669442178,4.578079683461128,198.13201512114694,2.7778387198984487e-10,1.4543417898833342e-8
11809,RRAS2,2.3214594346697,4.046561965117094,198.10592477311477,2.7804979132571847e-10,1.4543417898833342e-8
5975,H2-DMB1,1.484218458377939,6.65049475003004,196.87118822937111,2.909691765541936e-10,1.5133666497408565e-8
13600,TACC2,1.523561833669693,5.272085941388669,196.66336547911015,2.9320960190333586e-10,1.5164997175536778e-8
2230,CD200R1,1.056076590055569,7.165518427182698,196.22668175802468,2.979809550713426e-10,1.5326153789169387e-8
13983,TIFAB,1.3251679423746356,6.932033024228367,194.77208038188638,3.1451777774123155e-10,1.6087323681371945e-8
10439,POU2F2,-2.5303151444762686,4.207992741681322,193.32306195329957,3.3202780270342426e-10,1.6889634051803857e-8
4963,FNBP1L,-1.2764079461544968,6.1990385515706485,192.8075220153314,3.385208245376314e-10,1.712582400857591e-8
4962,FNBP1,-1.0178519136337034,7.829178467226623,192.01887672569308,3.487325869841064e-10,1.754655592553727e-8
1216,ASAP2,1.799966640617146,4.856859462834153,188.55445488036256,3.9790721601222094e-10,1.9912567599141306e-8
14167,TMEM176B,-2.216548331796851,4.800001277345176,187.81523368438403,4.0938539244194006e-10,2.0376827759287533e-8
6528,IGFBP4,-1.2305016457822928,7.4186164373169765,187.58530744502656,4.130313620725642e-10,2.0448365508383953e-8
1925,CAPG,0.91820623658354406,10.904421506947854,187.29850741378473,4.1763063895961265e-10,2.0566087529191988e-8
14040,TLR2,-2.155812798544159,4.658965842046025,186.37795383570528,4.327881065420666e-10,2.1199747568076467e-8
14790,TUBA8,5.59484663003126,2.668367110193742,185.22938591792735,4.525775932926143e-10,2.205243873001591e-8
5605,GNB4,1.2450892943487357,6.0979246456542135,184.9639749316395,4.572944926322144e-10,2.2165614726644195e-8
3260,CTSZ,0.9395910078705803,10.55237222385154,184.3530415761058,4.683642884313032e-10,2.25839405327969e-8
2475,CENPF,-1.3701991947731162,5.6226206582727265,184.18916622017062,4.713848281008357e-10,2.261181729822558e-8
10236,PLEK,0.9250854898754919,9.147098915687783,182.46323605849355,5.045678734620138e-10,2.4078811198511974e-8
6305,HR,3.546897870302302,3.2649180931308743,181.60812890499724,5.219790625959796e-10,2.478195980263374e-8
11972,SASH1,-1.3338464344275387,7.570736421874315,181.47152524389463,5.248228192813871e-10,2.47898452087096e-8
6475,IFIT3,-2.6509813253149557,3.6456188018506177,180.1901196905586,5.523666963469404e-10,2.577952584764088e-8
7091,KIF23,-1.274390648892252,6.288869380384083,180.18021258153507,5.525859098640109e-10,2.577952584764088e-8
3604,DDX4,5.1836778215277866,2.6427684611617126,180.11060267841344,5.541289310521209e-10,2.577952584764088e-8
11464,RHOB,0.9069750961823182,7.787290582470469,179.64580971917374,5.645573193584922e-10,2.6133358313104602e-8
