gene
10025
10268
10423
10457
1062
10695
10924
11029
11196
11234
11299
11304
11349
11382
1144
1161
11645
11786
11791
11809
11898
12017
12117
12131
12138
12169
12249
12385
12527
12569
12705
12706
12976
12983
13000
13115
1352
1353
1359
13600
1362
13721
13776
13899
13906
13909
14094
14139
14149
1429
14453
14658
14741
14906
14991
15067
15114
15185
1545
15467
15512
15622
15655
15796
15866
1606
16086
16105
16173
1725
1779
1922
1959
1995
202
2123
2125
2149
2161
2230
2232
2256
2284
2349
2389
2444
2467
2668
2702
2731
2779
321
3252
3275
3320
3361
3622
3692
384
3887
3898
392
4096
4137
4146
4192
4316
4317
4337
4349
4396
4432
4469
4471
4487
4563
4587
4655
4683
4798
4870
4913
5182
5311
542
551
559
5599
5621
6016
6099
6123
6305
631
635
6394
6425
6565
6597
6606
6617
6623
6633
6673
671
6806
6817
6846
7391
7402
7409
7499
7507
7541
7588
7764
7905
8218
8301
8359
8373
8405
8472
8503
8569
8727
8767
8806
8848
8867
894
9091
924
9470
9608
961
9655
9662
9678
9699
9887
9893
10002
10035
10065
10141
10143
10211
10231
10269
1027
10283
10304
1035
10412
10427
10433
10476
10524
10645
10716
10719
10736
10976
11025
11040
11083
11092
11105
11110
11193
11239
11313
11344
11366
11369
11399
11460
11468
11516
11584
11648
11698
11707
11717
1174
11762
11794
11807
11837
11853
11902
11960
11966
11973
1198
11985
12038
12067
12133
12170
12273
12288
1230
12310
12320
12363
12420
12513
12616
12679
12700
12701
12792
12797
12799
12809
12811
1285
12904
12905
12921
12979
13003
13005
13014
1305
13160
13222
13244
13252
13256
13307
13327
13348
13358
13414
13437
13439
13441
13443
13488
1350
13527
13531
1358
13616
1365
13694
13709
1371
13736
13905
13920
13954
1398
14004
14064
14079
1410
14122
1417
14172
14261
14332
14350
14370
14399
14467
14471
14524
14538
14546
14604
14614
14630
1466
1468
14706
14718
14725
14739
14752
14776
14781
14794
14800
14804
14816
14836
14839
14845
14868
14913
1493
14955
14959
14974
14993
15030
15048
15126
15128
15132
15148
15158
15167
15184
15465
15479
1551
15519
15539
15558
15574
15588
15649
15692
15736
15862
15867
15874
16101
16138
16174
16271
16317
1641
1645
1679
1748
1751
1780
1806
1935
1947
1960
1961
2022
2034
2061
2091
2114
2142
2154
2208
2255
2297
2311
2326
2405
2422
2426
244
2543
2551
2554
2709
2749
2796
2801
2811
2840
2864
2884
2888
2926
2927
2942
2984
3024
3044
3051
3066
3078
3117
3149
3183
3243
3277
3321
3349
338
339
3396
346
3463
347
3534
3553
3569
3600
3680
3701
3728
3746
3767
388
3892
3930
3949
4000
4006
4037
4044
4094
4112
4148
4154
4198
4239
4290
4425
4470
4510
4525
4542
4555
4556
4568
4583
4584
4709
4713
4725
4769
4788
4871
4883
4910
4915
4925
4933
498
5079
5081
5128
5134
5167
517
5219
5229
5269
5283
5303
537
5395
5472
5627
5697
5773
5837
5884
5956
6020
6059
6139
6225
6226
6241
630
6427
6448
6563
6600
6626
6649
667
6696
6703
6719
6736
6754
6845
6885
6887
6939
6987
